cx,cy,rmajor,rminor,type
64,23,16.386592940741544,8.193296470370772,MH
65,23,0,0,MH
66,23,11.291512695893003,5.645756347946501,MH
67,23,12.993409554022335,6.496704777011168,MH
68,23,14.44490263502042,7.22245131751021,MH
69,23,11.268169970906191,5.634084985453096,MH
70,23,4.375699902073176,2.187849951036588,MH
71,23,7.480282325319081,3.7401411626595404,MH
72,23,13.585465942324186,6.792732971162093,MH
73,23,20.62011442698596,10.31005721349298,MH
74,23,17.8189874285686,8.9094937142843,MH
75,23,8.554047674712402,4.277023837356201,MH
76,23,4.5263665815335035,2.2631832907667517,MH
1,24,6.799099168885769,3.3995495844428847,MH
2,24,4.872263324519889,2.4361316622599447,MH
3,24,2.2111926760233995,1.1055963380116998,MH
4,24,13.74249881950819,6.871249409754095,MH
5,24,6.64631042351755,3.323155211758775,MH
6,24,2.262122257812806,1.131061128906403,MH
7,24,6.639944225793873,3.3199721128969366,MH
8,24,6.582648446280792,3.291324223140396,MH
9,24,17.10172915170113,8.550864575850564,MH
10,24,8.121146229502447,4.060573114751223,MH
11,24,8.363061743002127,4.181530871501064,MH
12,24,12.568996372443948,6.284498186221974,MH
13,24,14.97966324380919,7.489831621904595,MH
14,24,11.096282632366943,5.548141316183472,MH
15,24,8.422479588423101,4.211239794211551,MH
16,24,0,0,MH
17,24,6.37256392139949,3.186281960699745,MH
18,24,11.087794368735375,5.543897184367688,MH
19,24,9.135493733474792,4.567746866737396,MH
20,24,4.6324698769281,2.31623493846405,MH
21,24,6.760901982543714,3.380450991271857,MH
22,24,10.769484482551585,5.384742241275792,MH
23,24,6.508376139504574,3.254188069752287,MH
24,24,6.291925416899596,3.145962708449798,MH
25,24,9.933390514842163,4.966695257421081,MH
26,24,6.366197723675814,3.183098861837907,MH
27,24,5.716845555860881,2.8584227779304405,MH
28,24,10.164695698802383,5.0823478494011916,MH
29,24,12.14458319086556,6.07229159543278,MH
30,24,8.59436692696235,4.297183463481175,MH
31,24,21.22065907891938,10.61032953945969,MH
32,24,12.127606663602425,6.063803331801212,MH
33,24,12.365278045286322,6.182639022643161,MH
34,24,9.829409285355457,4.914704642677728,MH
35,24,3.9491646545868964,1.9745823272934482,MH
36,24,10.016151085249948,5.008075542624974,MH
37,24,7.382667293556052,3.691333646778026,MH
38,24,14.2135974510602,7.1067987255301,MH
39,24,9.235230831145715,4.617615415572858,MH
40,24,3.806986238758137,1.9034931193790685,MH
41,24,15.09001067101957,7.545005335509785,MH
42,24,5.7401882808476925,2.8700941404238463,MH
43,24,16.993503790398638,8.496751895199319,MH
44,24,9.277672149303552,4.638836074651776,MH
45,24,3.7772773160476496,1.8886386580238248,MH
46,24,9.129127535751119,4.564563767875559,MH
47,24,11.227850718656242,5.613925359328121,MH
48,24,18.958536821106573,9.479268410553287,MH
49,24,9.07819795396171,4.539098976980855,MH
50,24,9.818798955815998,4.909399477907999,MH
51,24,9.001803581277601,4.5009017906388005,MH
52,24,5.644695314992555,2.8223476574962776,MH
53,24,8.821427979106787,4.410713989553393,MH
54,24,12.870329731364603,6.435164865682301,MH
55,24,17.889015603529035,8.944507801764518,MH
56,24,14.226329846507554,7.113164923253777,MH
57,24,3.5459721320874285,1.7729860660437142,MH
58,24,13.311719440206126,6.655859720103063,MH
59,24,19.0561518528696,9.5280759264348,MH
60,24,15.440151545821742,7.720075772910871,MH
61,24,1.6339907490767922,0.8169953745383961,MH
62,24,8.363061743002127,4.181530871501064,MH
63,24,10.277165191920655,5.138582595960328,MH
64,24,10.35992576232844,5.17996288116422,MH
65,24,10.266554862381197,5.133277431190598,MH
66,24,9.177935051632632,4.588967525816316,MH
67,24,9.388019576513933,4.694009788256967,MH
68,24,6.26221649418911,3.131108247094555,MH
69,24,10.684601846235909,5.342300923117954,MH
70,24,4.742817304138482,2.371408652069241,MH
71,24,9.727550121776645,4.863775060888322,MH
72,24,9.816676889908104,4.908338444954052,MH
73,24,7.981089879581578,3.990544939790789,MH
74,24,7.0219160892144235,3.5109580446072117,MH
75,24,13.908019960323763,6.9540099801618815,MH
76,24,11.448545573077006,5.724272786538503,MH
1,25,9.305259006106148,4.652629503053074,MH
2,25,16.66670564058328,8.33335282029164,MH
3,25,10.595475078104446,5.297737539052223,MH
4,25,7.836789397844926,3.918394698922463,MH
5,25,21.22065907891938,10.61032953945969,MH
6,25,10.839512657512019,5.4197563287560095,MH
7,25,6.058498167031483,3.0292490835157415,MH
8,25,12.01089303866837,6.005446519334185,MH
9,25,2.9263288869829824,1.4631644434914912,MH
10,25,11.115381225537972,5.557690612768986,MH
11,25,8.583756597422889,4.2918782987114446,MH
12,25,7.168338636858967,3.5841693184294834,MH
13,25,7.321127382227186,3.660563691113593,MH
14,25,12.148827322681345,6.074413661340673,MH
15,25,8.645296508751755,4.322648254375878,MH
16,25,8.887212022251436,4.443606011125718,MH
17,25,4.360845440717933,2.1804227203589663,MH
18,25,4.5518313724282065,2.2759156862141032,MH
19,25,6.251606164649649,3.1258030823248246,MH
20,25,3.168244400482663,1.5841222002413315,MH
21,25,0,0,MH
22,25,4.422385352046799,2.2111926760233995,MH
23,25,7.4229865458059985,3.7114932729029992,MH
24,25,5.7401882808476925,2.8700941404238463,MH
25,25,8.15722134993661,4.078610674968305,MH
26,25,8.713202617804297,4.356601308902149,MH
27,25,5.216038001598383,2.6080190007991915,MH
28,25,12.518066790654542,6.259033395327271,MH
29,25,13.848602114902787,6.924301057451394,MH
30,25,4.411775022507339,2.2058875112536693,MH
31,25,4.356601308902149,2.1783006544510743,MH
32,25,2.7671739438910867,1.3835869719455434,MH
33,25,1.4090517628402468,0.7045258814201234,MH
34,25,1.3453897856034887,0.6726948928017443,MH
35,25,9.458047751474368,4.729023875737184,MH
36,25,13.708545764981919,6.854272882490959,MH
37,25,5.052638926690704,2.526319463345352,MH
38,25,12.505334395207191,6.2526671976035955,MH
39,25,12.63690248149649,6.318451240748245,MH
40,25,6.512620271320358,3.256310135660179,MH
41,25,7.743418497897682,3.871709248948841,MH
42,25,6.546573325846629,3.2732866629233146,MH
43,25,2.5846762758123805,1.2923381379061902,MH
44,25,5.078103717585408,2.539051858792704,MH
45,25,7.751906761529249,3.8759533807646247,MH
46,25,6.247362032833865,3.1236810164169326,MH
47,25,8.963606394935546,4.481803197467773,MH
48,25,5.188451144795788,2.594225572397894,MH
49,25,9.939756712565838,4.969878356282919,MH
50,25,8.061728384081473,4.030864192040736,MH
51,25,8.624075849672836,4.312037924836418,MH
52,25,5.1502539584537335,2.5751269792268667,MH
53,25,12.072432949997236,6.036216474998618,MH
54,25,5.033540333519676,2.516770166759838,MH
55,25,8.568902136067646,4.284451068033823,MH
56,25,3.6499533615741333,1.8249766807870667,MH
57,25,13.34779456064029,6.673897280320145,MH
58,25,5.693502830874069,2.8467514154370344,MH
59,25,10.667625318972773,5.333812659486386,MH
60,25,4.696131854164858,2.348065927082429,MH
61,25,10.064958601131462,5.032479300565731,MH
62,25,8.010798802292065,4.0053994011460325,MH
63,25,5.022930003980218,2.511465001990109,MH
64,25,6.075474694294618,3.037737347147309,MH
65,25,11.038986852853862,5.519493426426931,MH
66,25,10.466029057723038,5.233014528861519,MH
67,25,13.918630289863222,6.959315144931611,MH
68,25,11.783831986523932,5.891915993261966,MH
69,25,11.488864825326953,5.7444324126634765,MH
70,25,12.982799224482877,6.491399612241438,MH
71,25,5.547080283229526,2.773540141614763,MH
72,25,11.193897664129972,5.596948832064986,MH
73,25,6.552939523570304,3.276469761785152,MH
74,25,6.007568585242076,3.003784292621038,MH
75,25,6.344977064596894,3.172488532298447,MH
76,25,13.428433065140183,6.7142165325700915,MH
1,26,12.28676160669432,6.14338080334716,MH
2,26,6.603869105359711,3.3019345526798554,MH
3,26,5.996958255702617,2.9984791278513083,MH
4,26,12.41832969298362,6.20916484649181,MH
5,26,6.005446519334185,3.0027232596670923,MH
6,26,3.0685073028117427,1.5342536514058713,MH
7,26,9.001803581277601,4.5009017906388005,MH
8,26,11.896301479642204,5.948150739821102,MH
9,26,2.8987420301803875,1.4493710150901937,MH
10,26,5.504638965071687,2.7523194825358437,MH
11,26,5.668038039979367,2.8340190199896833,MH
12,26,14.198742989704956,7.099371494852478,MH
13,26,5.801728192176558,2.900864096088279,MH
14,26,9.025146306264412,4.512573153132206,MH
15,26,0,0,MH
16,26,2.9348171506145504,1.4674085753072752,MH
17,26,8.636808245120188,4.318404122560094,MH
18,26,3.0048453255749843,1.5024226627874921,MH
19,26,15.480470798071687,7.740235399035844,MH
20,26,3.138535477772176,1.569267738886088,MH
21,26,9.163080590277389,4.581540295138694,MH
22,26,5.839925378518613,2.9199626892593065,MH
23,26,8.823550045014677,4.411775022507339,MH
24,26,0,0,MH
25,26,10.77372861436737,5.386864307183685,MH
26,26,5.752920676295044,2.876460338147522,MH
27,26,5.167230485716869,2.5836152428584347,MH
28,26,5.511005162795363,2.7555025813976814,MH
29,26,13.717034028613487,6.858517014306743,MH
30,26,8.738667408699,4.3693337043495,MH
31,26,8.630442047396512,4.315221023698256,MH
32,26,8.220883327173368,4.110441663586684,MH
33,26,8.380038270265263,4.190019135132632,MH
34,26,7.993822275028931,3.9969111375144655,MH
35,26,10.705822505314828,5.352911252657414,MH
36,26,10.86285538249883,5.431427691249415,MH
37,26,15.011494232427568,7.505747116213784,MH
38,26,0,0,MH
39,26,12.518066790654542,6.259033395327271,MH
40,26,7.741296431989789,3.8706482159948945,MH
41,26,10.228357676039142,5.114178838019571,MH
42,26,10.376902289591577,5.188451144795788,MH
43,26,2.5592114849176775,1.2796057424588387,MH
44,26,7.546066368463732,3.773033184231866,MH
45,26,5.118422969835355,2.5592114849176775,MH
46,26,14.850217223427782,7.425108611713891,MH
47,26,5.073859585769624,2.536929792884812,MH
48,26,0,0,MH
49,26,9.8442637467107,4.92213187335535,MH
50,26,18.631738671291213,9.315869335645607,MH
51,26,7.321127382227186,3.660563691113593,MH
52,26,15.304339327716658,7.652169663858329,MH
53,26,14.349409669165285,7.174704834582642,MH
54,26,4.984732817638162,2.492366408819081,MH
55,26,7.274441932253564,3.637220966126782,MH
56,26,2.4106668713652413,1.2053334356826206,MH
57,26,4.8086013472831315,2.4043006736415657,MH
58,26,4.51151212017826,2.25575606008913,MH
59,26,4.696131854164858,2.348065927082429,MH
60,26,4.651568470099129,2.3257842350495643,MH
61,26,4.430873615678366,2.215436807839183,MH
62,26,18.1351752488445,9.06758762442225,MH
63,26,3.9809956432052758,1.9904978216026379,MH
64,26,8.023531197739418,4.011765598869709,MH
65,26,11.928132468260584,5.964066234130292,MH
66,26,10.366291960052116,5.183145980026058,MH
67,26,12.72390718372006,6.36195359186003,MH
68,26,21.22065907891938,10.61032953945969,MH
69,26,10.345071300973197,5.172535650486599,MH
70,26,6.429859700912572,3.214929850456286,MH
71,26,10.988057271064456,5.494028635532228,MH
72,26,4.43511774749415,2.217558873747075,MH
73,26,4.326892386191662,2.163446193095831,MH
74,26,4.759793831401617,2.3798969157008085,MH
75,26,14.6613533576254,7.3306766788127,MH
76,26,8.868113429080408,4.434056714540204,MH
1,27,3.637220966126782,1.818610483063391,MH
2,27,1.954422701168475,0.9772113505842375,MH
3,27,7.100432527806425,3.5502162639032124,MH
4,27,3.6754181524688367,1.8377090762344184,MH
5,27,5.33275162653244,2.66637581326622,MH
6,27,1.816488417155499,0.9082442085777495,MH
7,27,5.328507494716656,2.664253747358328,MH
8,27,5.281822044743033,2.6409110223715166,MH
9,27,3.431380573061264,1.715690286530632,MH
10,27,3.2594932345220164,1.6297466172610082,MH
11,27,5.033540333519676,2.516770166759838,MH
12,27,3.3634744640087217,1.6817372320043609,MH
13,27,0,0,MH
14,27,5.3433619560719,2.67168097803595,MH
15,27,3.380450991271857,1.6902254956359286,MH
16,27,0,0,MH
17,27,3.410159913982344,1.705079956991172,MH
18,27,8.897822351790897,4.448911175895448,MH
19,27,1.8334649444186346,0.9167324722093173,MH
20,27,1.8589297353133376,0.9294648676566688,MH
21,27,1.808000153523931,0.9040000767619655,MH
22,27,1.7294837149319295,0.8647418574659648,MH
23,27,1.7422161103792813,0.8711080551896406,MH
24,27,1.6827982649583066,0.8413991324791533,MH
25,27,3.1894650595615825,1.5947325297807913,MH
26,27,5.109934706203786,2.554967353101893,MH
27,27,4.58790649286237,2.293953246431185,MH
28,27,1.6318686831689004,0.8159343415844502,MH
29,27,0,0,MH
30,27,1.7252395831161458,0.8626197915580729,MH
31,27,0,0,MH
32,27,3.244638773166773,1.6223193865833865,MH
33,27,3.3083007504035313,1.6541503752017657,MH
34,27,3.1555120050353116,1.5777560025176558,MH
35,27,6.338610866873219,3.1693054334366093,MH
36,27,3.214929850456286,1.607464925228143,MH
37,27,1.4812020037085727,0.7406010018542863,MH
38,27,4.8892398517830244,2.4446199258915122,MH
39,27,7.410254150358647,3.7051270751793237,MH
40,27,6.109427748820889,3.0547138744104445,MH
41,27,4.541221042888747,2.2706105214443735,MH
42,27,1.536375717313763,0.7681878586568816,MH
43,27,7.577897357082111,3.7889486785410553,MH
44,27,1.4896902673401404,0.7448451336700702,MH
45,27,6.060620232939375,3.0303101164696873,MH
46,27,7.327493579950862,3.663746789975431,MH
47,27,3.0048453255749843,1.5024226627874921,MH
48,27,0,0,MH
49,27,1.4578592787217615,0.7289296393608807,MH
50,27,1.5766949695637098,0.7883474847818549,MH
51,27,0,0,MH
52,27,3.019699786930228,1.509849893465114,MH
53,27,1.4154179605639226,0.7077089802819613,MH
54,27,2.951793677877686,1.475896838938843,MH
55,27,4.307793793020634,2.153896896510317,MH
56,27,5.708357292229313,2.8541786461146565,MH
57,27,4.269596606678579,2.1347983033392897,MH
58,27,4.006460434099979,2.0032302170499894,MH
59,27,2.7799063393384387,1.3899531696692193,MH
60,27,1.3772207742218678,0.6886103871109339,MH
61,27,1.3114367310772175,0.6557183655386087,MH
62,27,1.341145653787705,0.6705728268938524,MH
63,27,3.5353618025479685,1.7676809012739843,MH
64,27,1.1883569084194852,0.5941784542097426,MH
65,27,5.886610828492236,2.943305414246118,MH
66,27,3.6839064161004043,1.8419532080502021,MH
67,27,3.7666669865081897,1.8833334932540948,MH
68,27,3.768789052416082,1.884394526208041,MH
69,27,2.4509861236151886,1.2254930618075943,MH
70,27,0,0,MH
71,27,3.902479204613274,1.951239602306637,MH
72,27,1.3135587969851097,0.6567793984925548,MH
73,27,2.561333550825569,1.2806667754127845,MH
74,27,4.22715528852074,2.11357764426037,MH
75,27,6.200676582860242,3.100338291430121,MH
76,27,3.9385543250474364,1.9692771625237182,MH
1,28,3.1894650595615825,1.5947325297807913,N
2,28,0,0,N
3,28,3.113070686877473,1.5565353434387366,N
4,28,0,0,N
5,28,3.1173148186932567,1.5586574093466283,N
6,28,3.185220927745799,1.5926104638728995,N
7,28,6.230385505570729,3.1151927527853647,N
8,28,6.177333857873431,3.0886669289367155,N
9,28,6.018178914781536,3.009089457390768,N
10,28,0,0,N
11,28,0,0,N
12,28,0,0,N
13,28,6.024545112505212,3.012272556252606,N
14,28,3.1236810164169326,1.5618405082084663,N
15,28,2.9645260733250374,1.4822630366625187,N
16,28,6.092451221557754,3.046225610778877,N
17,28,5.977859662531589,2.9889298312657946,N
18,28,3.121558950509041,1.5607794752545205,N
19,28,12.859719401825144,6.429859700912572,N
20,28,6.518986469044033,3.2594932345220164,N
21,28,3.172488532298447,1.5862442661492235,N
22,28,21.22065907891938,10.61032953945969,N
23,28,3.0536528414564987,1.5268264207282494,N
24,28,2.951793677877686,1.475896838938843,N
25,28,0,0,N
26,28,2.987868798311849,1.4939343991559244,N
27,28,8.04687392272623,4.023436961363115,N
28,28,8.583756597422889,4.2918782987114446,N
29,28,2.8478124483909806,1.4239062241954903,N
30,28,3.0239439187460118,1.5119719593730059,N
31,28,5.973615530715805,2.9868077653579026,N
32,28,2.845690382483089,1.4228451912415445,N
33,28,2.900864096088279,1.4504320480441395,N
34,28,2.7671739438910867,1.3835869719455434,N
35,28,0,0,N
36,28,2.820225591588385,1.4101127957941926,N
37,28,5.194817342519464,2.597408671259732,N
38,28,8.573146267883429,4.286573133941714,N
39,28,2.599530737167624,1.299765368583812,N
40,28,10.716432834854286,5.358216417427143,N
41,28,13.273522253864071,6.6367611269320355,N
42,28,8.0808269772525,4.04041348862625,N
43,28,5.315775099269305,2.6578875496346526,N
44,28,13.057071531259094,6.528535765629547,N
45,28,0,0,N
46,28,10.279287257828546,5.139643628914273,N
47,28,2.633483791693895,1.3167418958469475,N
48,28,2.667436846220166,1.333718423110083,N
49,28,2.554967353101893,1.2774836765509465,N
50,28,5.527981690058499,2.7639908450292494,N
51,28,2.5337466940229736,1.2668733470114868,N
52,28,0,0,N
53,28,17.381841851542863,8.690920925771431,N
54,28,12.940357906325037,6.4701789531625185,N
55,28,7.552432566187408,3.776216283093704,N
56,28,5.005953476717082,2.502976738358541,N
57,28,9.984320096631567,4.9921600483157835,N
58,28,9.368920983342905,4.6844604916714525,N
59,28,0,0,N
60,28,7.244733009543077,3.6223665047715383,N
61,28,4.600638888309722,2.300319444154861,N
62,28,2.3533710918521593,1.1766855459260797,N
63,28,4.1337843885734955,2.0668921942867478,N
64,28,10.415099475933632,5.207549737966816,N
65,28,14.451268832744097,7.225634416372048,N
66,28,8.611343454225484,4.305671727112742,N
67,28,6.605991171267602,3.302995585633801,N
68,28,2.2027044123918316,1.1013522061959158,N
69,28,2.147530698786641,1.0737653493933206,N
70,28,8.899944417698787,4.449972208849394,N
71,28,2.2812208509838334,1.1406104254919167,N
72,28,2.3024415100627524,1.1512207550313762,N
73,28,4.494535592915124,2.247267796457562,N
74,28,0,0,N
75,28,10.873465712038291,5.4367328560191455,N
76,28,9.207643974343119,4.6038219871715595,N
1,29,5.4791741741769835,2.7395870870884917,MH
2,29,0,0,MH
3,29,10.697334241683258,5.348667120841629,MH
4,29,11.075061973288024,5.537530986644012,MH
5,29,10.712188703038501,5.356094351519251,MH
6,29,5.472807976453308,2.736403988226654,MH
7,29,0,0,MH
8,29,21.22065907891938,10.61032953945969,MH
9,29,15.50593558896639,7.752967794483195,MH
10,29,4.908338444954052,2.454169222477026,MH
11,29,0,0,MH
12,29,10.130742644276113,5.0653713221380565,MH
13,29,5.173596683440545,2.5867983417202725,MH
14,29,0,0,MH
15,29,10.181672226065517,5.090836113032759,MH
16,29,15.701165652492447,7.850582826246224,MH
17,29,0,0,MH
18,29,5.362460549242927,2.6812302746214636,MH
19,29,0,0,MH
20,29,11.198141795945757,5.5990708979728785,MH
21,29,0,0,MH
22,29,10.415099475933632,5.207549737966816,MH
23,29,0,0,MH
24,29,5.071737519861731,2.5358687599308656,MH
25,29,9.608714430934695,4.8043572154673475,MH
26,29,5.131155365282706,2.565577682641353,MH
27,29,0,0,MH
28,29,4.914704642677728,2.457352321338864,MH
29,29,19.573935934395234,9.786967967197617,MH
30,29,5.194817342519464,2.597408671259732,MH
31,29,5.131155365282706,2.565577682641353,MH
32,29,0,0,MH
33,29,4.98261075173027,2.491305375865135,MH
34,29,4.753427633677941,2.3767138168389703,MH
35,29,4.7746482927568605,2.3873241463784303,MH
36,29,9.687230869526696,4.843615434763348,MH
37,29,4.4627046042967455,2.2313523021483728,MH
38,29,9.818798955815998,4.909399477907999,MH
39,29,8.931775406317168,4.465887703158584,MH
40,29,0,0,MH
41,29,4.560319636059774,2.280159818029887,MH
42,29,13.880433103521165,6.9402165517605825,MH
43,29,4.564563767875559,2.2822818839377796,MH
44,29,4.486047329283557,2.2430236646417785,MH
45,29,9.13124960165901,4.565624800829505,MH
46,29,4.416019154323123,2.2080095771615613,MH
47,29,9.050611097159114,4.525305548579557,MH
48,29,9.167324722093172,4.583662361046586,MH
49,29,4.39055436342842,2.19527718171421,MH
50,29,9.496244937816423,4.748122468908211,MH
51,29,4.352357177086365,2.1761785885431824,MH
52,29,9.09941861304063,4.549709306520315,MH
53,29,8.53070494972559,4.265352474862795,MH
54,29,8.89145615406722,4.44572807703361,MH
55,29,8.649540640567539,4.324770320283769,MH
56,29,4.299305529389066,2.149652764694533,MH
57,29,8.575268333791321,4.287634166895661,MH
58,29,12.070310884089343,6.035155442044672,MH
59,29,8.375794138449479,4.187897069224739,MH
60,29,4.148638849928739,2.0743194249643695,MH
61,29,0,0,MH
62,29,12.13185079541821,6.065925397709105,MH
63,29,7.100432527806425,3.5502162639032124,MH
64,29,7.155606241411615,3.5778031207058074,MH
65,29,3.5459721320874285,1.7729860660437142,MH
66,29,3.6987608774556477,1.8493804387278239,MH
67,29,3.783643513771325,1.8918217568856626,MH
68,29,7.569409093450543,3.7847045467252713,MH
69,29,14.763212521204212,7.381606260602106,MH
70,29,7.645803466134653,3.8229017330673263,MH
71,29,7.838911463752818,3.919455731876409,MH
72,29,11.866592556931717,5.933296278465859,MH
73,29,11.580113659366305,5.790056829683152,MH
74,29,12.734517513259519,6.367258756629759,MH
75,29,0,0,MH
76,29,11.862348425115933,5.931174212557966,MH
1,30,1.818610483063391,0.9093052415316955,MH
2,30,1.954422701168475,0.9772113505842375,MH
3,30,1.776169164905552,0.888084582452776,MH
4,30,1.8377090762344184,0.9188545381172092,MH
5,30,3.5565824616268884,1.7782912308134442,MH
6,30,0,0,MH
7,30,1.776169164905552,0.888084582452776,MH
8,30,1.7613147035503087,0.8806573517751544,MH
9,30,1.7146292535766858,0.8573146267883429,MH
10,30,1.6297466172610082,0.8148733086305041,MH
11,30,1.6785541331425229,0.8392770665712614,MH
12,30,3.3634744640087217,1.6817372320043609,MH
13,30,1.7167513194845778,0.8583756597422889,MH
14,30,0,0,MH
15,30,3.380450991271857,1.6902254956359286,MH
16,30,0,0,MH
17,30,0,0,MH
18,30,0,0,MH
19,30,0,0,MH
20,30,1.8589297353133376,0.9294648676566688,MH
21,30,0,0,MH
22,30,3.4568453639559666,1.7284226819779833,MH
23,30,0,0,MH
24,30,0,0,MH
25,30,1.5936714968268453,0.7968357484134226,MH
26,30,5.109934706203786,2.554967353101893,MH
27,30,3.0600190391801747,1.5300095195900874,MH
28,30,8.15722134993661,4.078610674968305,MH
29,30,8.121146229502447,4.060573114751223,MH
30,30,1.7252395831161458,0.8626197915580729,MH
31,30,0,0,MH
32,30,1.6212583536294405,0.8106291768147202,MH
33,30,3.3083007504035313,1.6541503752017657,MH
34,30,3.1555120050353116,1.5777560025176558,MH
35,30,1.5851832331952775,0.7925916165976388,MH
36,30,3.214929850456286,1.607464925228143,MH
37,30,0,0,MH
38,30,1.6297466172610082,0.8148733086305041,MH
39,30,2.9645260733250374,1.4822630366625187,MH
40,30,1.5278874536821954,0.7639437268410977,MH
41,30,3.0281880505617953,1.5140940252808976,MH
42,30,4.607005086033397,2.3035025430166987,MH
43,30,0,0,MH
44,30,1.4896902673401404,0.7448451336700702,MH
45,30,3.0303101164696873,1.5151550582348436,MH
46,30,0,0,MH
47,30,3.0048453255749843,1.5024226627874921,MH
48,30,4.564563767875559,2.2822818839377796,MH
49,30,4.371455770257392,2.185727885128696,MH
50,30,3.1512678732195276,1.5756339366097638,MH
51,30,4.335380649823229,2.1676903249116144,MH
52,30,1.5109109264190599,0.7554554632095299,MH
53,30,4.248375947599659,2.1241879737998297,MH
54,30,8.853258967725164,4.426629483862582,MH
55,30,0,0,MH
56,30,0,0,MH
57,30,9.96309943755265,4.981549718776325,MH
58,30,1.334779456064029,0.6673897280320145,MH
59,30,5.56193474458477,2.780967372292385,MH
60,30,1.3772207742218678,0.6886103871109339,MH
61,30,2.622873462154435,1.3114367310772175,MH
62,30,4.025559027271006,2.012779513635503,MH
63,30,1.1777465788800254,0.5888732894400127,MH
64,30,1.1883569084194852,0.5941784542097426,MH
65,30,3.531117670732185,1.7655588353660925,MH
66,30,8.592244861054457,4.2961224305272285,MH
67,30,5.022930003980218,2.511465001990109,MH
68,30,3.768789052416082,1.884394526208041,MH
69,30,3.6754181524688367,1.8377090762344184,MH
70,30,2.537990825838758,1.268995412919379,MH
71,30,3.902479204613274,1.951239602306637,MH
72,30,2.624995528062327,1.3124977640311635,MH
73,30,3.8430613591922995,1.9215306795961498,MH
74,30,8.45431057704148,4.22715528852074,MH
75,30,2.480695046325675,1.2403475231628376,MH
76,30,1.3135587969851097,0.6567793984925548,MH
1,31,0.8594366926962348,0.4297183463481174,P
2,31,1.2329202924852158,0.6164601462426079,P
3,31,2.51889223266773,1.259446116333865,P
4,31,0.8700470222356945,0.43502351111784726,P
5,31,2.801126998417358,1.400563499208679,P
6,31,3.149145807311636,1.574572903655818,P
7,31,1.1204507993669433,0.5602253996834716,P
8,31,0.5559812678676878,0.2779906339338439,P
9,31,2.434009596352053,1.2170047981760266,P
10,31,1.027079899419698,0.513539949709849,P
11,31,2.644094121233355,1.3220470606166774,P
12,31,2.6504603189570304,1.3252301594785152,P
13,31,0.8127512427226122,0.4063756213613061,P
14,31,2.527380496299298,1.263690248149649,P
15,31,0.8000188472752606,0.4000094236376303,P
16,31,1.3687325105903,0.68436625529515,P
17,31,1.0737653493933206,0.5368826746966603,P
18,31,1.9629109648000427,0.9814554824000213,P
19,31,0.8658028904199107,0.4329014452099553,P
20,31,0.8785352858672623,0.43926764293363113,P
21,31,0.2843568316575197,0.14217841582875984,P
22,31,1.090741876656456,0.545370938328228,P
23,31,1.6467231445241437,0.8233615722620719,P
24,31,1.3262911924324612,0.6631455962162306,P
25,31,0.753333397301638,0.376666698650819,P
26,31,0.8042629790910445,0.40213148954552225,P
27,31,1.9289579102737715,0.9644789551368858,P
28,31,1.5427419150374388,0.7713709575187194,P
29,31,1.536375717313763,0.7681878586568816,P
30,31,2.7183664280095727,1.3591832140047864,P
31,31,2.684413373483302,1.342206686741651,P
32,31,21.22065907891938,10.61032953945969,P
33,31,7.819812870581791,3.9099064352908957,P
34,31,2.2387795328259945,1.1193897664129973,P
35,31,1.2477747538404595,0.6238873769202298,P
36,31,0.7596995950253138,0.3798497975126569,P
37,31,1.400563499208679,0.7002817496043395,P
38,31,1.2838498742746225,0.6419249371373112,P
39,31,0.9337089994724528,0.4668544997362264,P
40,31,1.2032113697747289,0.6016056848873644,P
41,31,1.6700658695109551,0.8350329347554776,P
42,31,4.114685795402468,2.057342897701234,P
43,31,2.6271175939702194,1.3135587969851097,P
44,31,1.4090517628402468,0.7045258814201234,P
45,31,1.1947231061431611,0.5973615530715806,P
46,31,2.54011289174665,1.270056445873325,P
47,31,0.7108920791437993,0.35544603957189963,P
48,31,1.6785541331425229,0.8392770665712614,P
49,31,2.0668921942867478,1.0334460971433739,P
50,31,1.737971978563497,0.8689859892817485,P
51,31,1.366610444682408,0.683305222341204,P
52,31,2.6186293303386514,1.3093146651693257,P
53,31,1.5618405082084663,0.7809202541042332,P
54,31,1.8610518012212294,0.9305259006106147,P
55,31,2.489183309957243,1.2445916549786216,P
56,31,2.9242068210750904,1.4621034105375452,P
57,31,1.3453897856034887,0.6726948928017443,P
58,31,1.6827982649583066,0.8413991324791533,P
59,31,1.7528264399187408,0.8764132199593704,P
60,31,1.5193991900506276,0.7596995950253138,P
61,31,1.8610518012212294,0.9305259006106147,P
62,31,1.6912865285898744,0.8456432642949372,P
63,31,1.6721879354188471,0.8360939677094236,P
64,31,1.3093146651693257,0.6546573325846629,P
65,31,1.4833240696164647,0.7416620348082323,P
66,31,2.707756098470113,1.3538780492350564,P
67,31,1.5830611672873858,0.7915305836436929,P
68,31,2.177239621497128,1.088619810748564,P
69,31,1.3517559833271644,0.6758779916635822,P
70,31,3.0006011937592003,1.5003005968796002,P
71,31,2.6653147803122743,1.3326573901561372,P
72,31,2.2769767191680494,1.1384883595840247,P
73,31,1.4132958946560308,0.7066479473280154,P
74,31,12.435306220246757,6.217653110123378,P
75,31,2.54011289174665,1.270056445873325,P
76,31,2.6886575052990853,1.3443287526495427,P
1,32,8.498873961107211,4.249436980553606,P
2,32,0,0,P
3,32,0,0,P
